SystemID,SystemName,SchoolName,Total,GradePK,GradeKK,Grade01,Grade02,Grade03,Grade04,Grade05,Grade06,Grade07,Grade08,Grade09,Grade10,Grade11,Grade12,state_abbrev,academic_school_year
640,Crisp County,0196-Crisp County High School,1062,0,0,0,0,0,0,0,0,0,0,326,282,226,228,GA,2020-2021
640,Crisp County,0197-Crisp County Middle School,904,0,0,0,0,0,0,0,278,321,305,0,0,0,0,GA,2020-2021
640,Crisp County,2052-Crisp County Elementary School,541,0,0,0,0,0,275,266,0,0,0,0,0,0,0,GA,2020-2021
640,Crisp County,5050-Crisp County Pre-K,239,239,0,0,0,0,0,0,0,0,0,0,0,0,0,GA,2020-2021
640,Crisp County,System Total,3770,239,260,258,244,262,275,266,278,321,305,326,282,226,228,GA,2020-2021
641,Dade County,0101-Dade Elementary School,748,97,109,99,125,107,110,101,0,0,0,0,0,0,0,GA,2020-2021
641,Dade County,0195-Dade County High School,630,0,0,0,0,0,0,0,0,0,0,180,160,152,138,GA,2020-2021
641,Dade County,0275-Davis Elementary School,258,16,46,41,45,39,37,34,0,0,0,0,0,0,0,GA,2020-2021
641,Dade County,0295-Dade Middle School,465,0,0,0,0,0,0,0,149,171,145,0,0,0,0,GA,2020-2021
641,Dade County,System Total,2101,113,155,140,170,146,147,135,149,171,145,180,160,152,138,GA,2020-2021
642,Dawson County,0103-Kilough Elementary School,393,31,71,59,56,57,67,52,0,0,0,0,0,0,0,GA,2020-2021
642,Dawson County,0106-Dawson County Middle School,591,0,0,0,0,0,0,0,291,300,0,0,0,0,0,GA,2020-2021
642,Dawson County,0109-Dawson County Junior High,580,0,0,0,0,0,0,0,0,0,284,296,0,0,0,GA,2020-2021
642,Dawson County,0111-Riverview Elementary School,394,60,47,62,69,52,48,56,0,0,0,0,0,0,0,GA,2020-2021
642,Dawson County,0189-Robinson Elementary School,557,26,103,84,98,81,87,78,0,0,0,0,0,0,0,GA,2020-2021
642,Dawson County,0198-Dawson County High School,810,0,0,0,0,0,0,0,0,0,0,0,259,300,251,GA,2020-2021
642,Dawson County,0199-Black's Mill Elementary School,368,0,65,58,63,63,54,65,0,0,0,0,0,0,0,GA,2020-2021
642,Dawson County,System Total,3693,117,286,263,286,253,256,251,291,300,284,296,259,300,251,GA,2020-2021
643,Decatur County,0105-West Bainbridge Primary School,492,55,103,77,84,81,92,0,0,0,0,0,0,0,0,GA,2020-2021
643,Decatur County,0116-New Beginning Learning Center,83,0,0,0,0,0,0,0,2,4,8,20,18,14,17,GA,2020-2021
643,Decatur County,0191-Potter Street Elementary School,296,56,49,47,46,51,47,0,0,0,0,0,0,0,0,GA,2020-2021
643,Decatur County,2050-Bainbridge Middle School,670,0,0,0,0,0,0,0,0,351,319,0,0,0,0,GA,2020-2021
643,Decatur County,2052-Hutto Elementary School,640,0,0,0,0,0,0,336,304,0,0,0,0,0,0,GA,2020-2021
643,Decatur County,3050-Bainbridge High School,1392,0,0,0,0,0,0,0,0,0,0,362,378,348,304,GA,2020-2021
643,Decatur County,3052-John Johnson Elementary School,292,32,57,49,51,53,50,0,0,0,0,0,0,0,0,GA,2020-2021
643,Decatur County,4052-Jones-Wheat Primary School,604,72,108,115,105,92,112,0,0,0,0,0,0,0,0,GA,2020-2021
643,Decatur County,System Total,4469,215,317,288,286,277,301,336,306,355,327,382,396,362,321,GA,2020-2021
644,DeKalb County,0100-Narvie Harris Elementary School,669,44,91,99,108,118,107,102,0,0,0,0,0,0,0,GA,2020-2021
644,DeKalb County,0102-Wynbrooke Elementary School,731,22,93,120,129,123,117,127,0,0,0,0,0,0,0,GA,2020-2021
644,DeKalb County,0103-Martin Luther King Jr. High School,1391,0,0,0,0,0,0,0,0,0,0,428,339,314,310,GA,2020-2021
644,DeKalb County,0105-Miller Grove High School,1239,0,0,0,0,0,0,0,0,0,0,383,298,261,297,GA,2020-2021
644,DeKalb County,0107-Flat Rock Elementary School,965,61,137,166,161,151,150,139,0,0,0,0,0,0,0,GA,2020-2021
644,DeKalb County,0108-Princeton Elementary School,686,31,95,102,113,116,128,101,0,0,0,0,0,0,0,GA,2020-2021
644,DeKalb County,0113-DeKalb Preparatory Academy Charter,565,0,61,69,60,68,58,65,65,64,55,0,0,0,0,GA,2020-2021
644,DeKalb County,0172-Cedar Grove High School,1096,0,0,0,0,0,0,0,0,0,0,329,289,239,239,GA,2020-2021
644,DeKalb County,0173-Vanderlyn Elementary School,601,21,67,96,106,114,93,104,0,0,0,0,0,0,0,GA,2020-2021
644,DeKalb County,0175-Austin Elementary School,682,20,91,146,141,97,103,84,0,0,0,0,0,0,0,GA,2020-2021
644,DeKalb County,0176-Redan High School,902,0,0,0,0,0,0,0,0,0,0,289,193,231,189,GA,2020-2021
644,DeKalb County,0181-Eldridge L. Miller Elementary School,496,23,61,79,76,96,74,87,0,0,0,0,0,0,0,GA,2020-2021
644,DeKalb County,0188-Panola Way Elementary School,677,26,81,99,116,120,118,117,0,0,0,0,0,0,0,GA,2020-2021
644,DeKalb County,0189-Peachtree Middle School,1477,0,0,0,0,0,0,0,480,482,515,0,0,0,0,GA,2020-2021
644,DeKalb County,0190-Pine Ridge Elementary School,542,54,70,75,83,93,80,87,0,0,0,0,0,0,0,GA,2020-2021
644,DeKalb County,0191-Browns Mill Elementary School,400,35,42,58,60,67,56,82,0,0,0,0,0,0,0,GA,2020-2021
644,DeKalb County,0193-Chapel Hill Middle School,795,0,0,0,0,0,0,0,231,301,263,0,0,0,0,GA,2020-2021
644,DeKalb County,0197-Marbut Elementary School,554,35,62,67,79,114,90,107,0,0,0,0,0,0,0,GA,2020-2021
644,DeKalb County,0200-Cedar Grove Middle School,806,0,0,0,0,0,0,0,265,248,293,0,0,0,0,GA,2020-2021
644,DeKalb County,0201-Freedom Middle School,1135,0,0,0,0,0,0,0,375,377,383,0,0,0,0,GA,2020-2021
644,DeKalb County,0202-Lithonia High School,1387,0,0,0,0,0,0,0,0,0,0,439,340,297,311,GA,2020-2021
644,DeKalb County,0203-Lithonia Middle School,1194,0,0,0,0,0,0,0,425,372,397,0,0,0,0,GA,2020-2021
644,DeKalb County,0205-Redan Middle School,741,0,0,0,0,0,0,0,241,270,230,0,0,0,0,GA,2020-2021
644,DeKalb County,0214-Dunwoody Elementary School,934,41,127,174,175,141,130,146,0,0,0,0,0,0,0,GA,2020-2021
644,DeKalb County,0215-Museum School Avondale Estates,589,0,60,61,62,60,67,66,71,72,70,0,0,0,0,GA,2020-2021
644,DeKalb County,0272-Rockbridge Elementary School,903,31,110,155,169,153,163,122,0,0,0,0,0,0,0,GA,2020-2021
644,DeKalb County,0275-Cedar Grove Elementary School,516,40,55,74,88,92,75,92,0,0,0,0,0,0,0,GA,2020-2021
644,DeKalb County,0276-Stone Mountain High School,1205,0,0,0,0,0,0,0,0,0,0,400,305,251,249,GA,2020-2021
644,DeKalb County,0288-Kittredge Magnet School,478,0,0,0,0,0,159,159,160,0,0,0,0,0,0,GA,2020-2021
644,DeKalb County,0290-Sequoyah Middle School,1860,0,0,0,0,0,0,0,602,662,596,0,0,0,0,GA,2020-2021
644,DeKalb County,0291-Salem Middle School,1032,0,0,0,0,0,0,0,355,344,333,0,0,0,0,GA,2020-2021
644,DeKalb County,0293-Shadow Rock Elementary School,492,15,55,78,68,88,96,92,0,0,0,0,0,0,0,GA,2020-2021
644,DeKalb County,0297-Edward L. Bouie Sr. Elementary School,642,43,72,94,107,125,103,98,0,0,0,0,0,0,0,GA,2020-2021
644,DeKalb County,0301-Columbia Middle School,809,0,0,0,0,0,0,0,283,274,252,0,0,0,0,GA,2020-2021
644,DeKalb County,0305-Oakview Elementary,708,47,80,114,106,127,118,116,0,0,0,0,0,0,0,GA,2020-2021
644,DeKalb County,0309-Wadsworth Magnet School for High Achievers,223,0,0,0,0,0,76,62,85,0,0,0,0,0,0,GA,2020-2021
644,DeKalb County,0311-Leadership Preparatory Academy,359,0,32,51,57,36,41,31,29,37,45,0,0,0,0,GA,2020-2021
644,DeKalb County,0314-GLOBE Academy Charter School I,1072,0,144,144,144,139,116,105,96,93,91,0,0,0,0,GA,2020-2021
644,DeKalb County,0315-Tapestry Public Charter School,261,0,0,0,0,0,0,0,42,40,40,35,35,38,31,GA,2020-2021
644,DeKalb County,0375-Fairington Elementary School,521,14,66,91,85,87,84,94,0,0,0,0,0,0,0,GA,2020-2021
644,DeKalb County,0397-Stephenson Middle School,933,0,0,0,0,0,0,0,302,329,302,0,0,0,0,GA,2020-2021
644,DeKalb County,0399-Robert Shaw Theme School,413,22,59,59,70,83,65,55,0,0,0,0,0,0,0,GA,2020-2021
644,DeKalb County,0401-Mary McLeod Bethune Middle School,741,0,0,0,0,0,0,0,260,232,249,0,0,0,0,GA,2020-2021
644,DeKalb County,0406-Chamblee Middle School,1000,0,0,0,0,0,0,0,241,371,388,0,0,0,0,GA,2020-2021
644,DeKalb County,0407-Dekalb Early College Academy,310,0,0,0,0,0,0,0,0,0,0,79,89,75,67,GA,2020-2021
644,DeKalb County,0409-Ronald E McNair Discover Learning Academy Elementary School,611,51,78,96,96,83,101,106,0,0,0,0,0,0,0,GA,2020-2021
644,DeKalb County,0410-DeKalb School of the Arts,411,0,0,0,0,0,0,0,0,0,53,99,98,80,81,GA,2020-2021
644,DeKalb County,0475-Bob Mathis Elementary School,380,24,51,61,71,61,58,54,0,0,0,0,0,0,0,GA,2020-2021
644,DeKalb County,0497-Stephenson High School,1328,0,0,0,0,0,0,0,0,0,0,393,331,289,315,GA,2020-2021
644,DeKalb County,0500-DeKalb Alternative School,79,0,0,0,0,0,0,0,0,8,20,24,17,8,2,GA,2020-2021
644,DeKalb County,0503-East DeKalb Special Education Center,152,133,0,0,0,0,0,1,0,0,1,11,3,2,1,GA,2020-2021
644,DeKalb County,0506-Stone Mountain Middle School,1092,0,0,0,0,0,0,0,366,374,352,0,0,0,0,GA,2020-2021
644,DeKalb County,0507-The Champion Middle Theme School,764,0,0,0,0,0,0,0,249,255,260,0,0,0,0,GA,2020-2021
644,DeKalb County,0510-Margaret Harris Comprehensive School,70,1,1,6,4,4,2,6,7,4,2,4,10,3,16,GA,2020-2021
644,DeKalb County,0575-Stone Mill Elementary School,536,30,77,89,84,81,89,86,0,0,0,0,0,0,0,GA,2020-2021
644,DeKalb County,0597-Miller Grove Middle School,788,0,0,0,0,0,0,0,259,243,286,0,0,0,0,GA,2020-2021
644,DeKalb County,0605-Tucker Middle School,1234,0,0,0,0,0,0,0,415,414,405,0,0,0,0,GA,2020-2021
644,DeKalb County,0610-Arabia Mountain High School - Academy of Engineering Medicine and Environm,1257,0,0,0,0,0,0,0,0,0,0,358,324,327,248,GA,2020-2021
644,DeKalb County,0675-Woodridge Elementary School,450,25,59,78,67,74,82,65,0,0,0,0,0,0,0,GA,2020-2021
644,DeKalb County,0705-DeKalb PATH Academy Charter School,368,0,0,0,0,0,0,91,96,92,89,0,0,0,0,GA,2020-2021
644,DeKalb County,0707-UHS of Laurel Heights,31,0,0,0,1,1,1,1,3,6,7,3,3,3,2,GA,2020-2021
644,DeKalb County,0797-Henderson Middle School,1409,0,0,0,0,0,0,0,466,453,490,0,0,0,0,GA,2020-2021
644,DeKalb County,0805-International Community School,406,0,69,69,69,69,67,63,0,0,0,0,0,0,0,GA,2020-2021
644,DeKalb County,0810-Elizabeth Andrews High School,285,0,0,0,0,0,0,0,0,0,0,0,41,89,155,GA,2020-2021
644,DeKalb County,0897-Druid Hills Middle School,947,0,0,0,0,0,0,0,315,316,316,0,0,0,0,GA,2020-2021
644,DeKalb County,1010-DeKalb Agriculture Technology and Environment School,769,0,88,78,80,80,85,86,93,92,87,0,0,0,0,GA,2020-2021
644,DeKalb County,1050-DeKalb Elementary School of the Arts,612,0,48,48,47,48,80,81,100,102,58,0,0,0,0,GA,2020-2021
644,DeKalb County,1052-Brockett Elementary School,425,21,51,63,81,77,71,61,0,0,0,0,0,0,0,GA,2020-2021
644,DeKalb County,1053-Chapel Hill Elementary School,507,32,57,70,84,70,110,84,0,0,0,0,0,0,0,GA,2020-2021
644,DeKalb County,1054-Columbia Elementary School,424,27,52,57,73,75,70,70,0,0,0,0,0,0,0,GA,2020-2021
644,DeKalb County,1055-Dresden Elementary School,583,32,83,102,110,85,100,71,0,0,0,0,0,0,0,GA,2020-2021
644,DeKalb County,1056-Evansdale Elementary School,596,18,79,83,105,106,108,97,0,0,0,0,0,0,0,GA,2020-2021
644,DeKalb County,1057-McNair Middle School,850,0,0,0,0,0,0,0,306,265,279,0,0,0,0,GA,2020-2021
644,DeKalb County,1059-Idlewood Elementary School,880,58,138,149,133,143,138,121,0,0,0,0,0,0,0,GA,2020-2021
644,DeKalb County,1061-Livsey Elementary School,349,27,61,51,56,64,42,48,0,0,0,0,0,0,0,GA,2020-2021
644,DeKalb County,1070-Tucker High School,1692,0,0,0,0,0,0,0,0,0,0,542,416,388,346,GA,2020-2021
644,DeKalb County,1071-Woodward Elementary School,589,42,66,87,82,109,101,102,0,0,0,0,0,0,0,GA,2020-2021
644,DeKalb County,1101-Peachcrest Elementary School,619,42,91,105,102,92,83,104,0,0,0,0,0,0,0,GA,2020-2021
644,DeKalb County,1103-Barack H. Obama Elementary Magnet School of Technology,1002,54,135,149,136,182,179,167,0,0,0,0,0,0,0,GA,2020-2021
644,DeKalb County,1104-John Robert Lewis Elementary School,893,53,99,156,154,143,153,135,0,0,0,0,0,0,0,GA,2020-2021
644,DeKalb County,1105-Doraville United Elementary School,685,24,114,116,110,107,109,105,0,0,0,0,0,0,0,GA,2020-2021
644,DeKalb County,2050-Allgood Elementary School,566,41,76,100,91,95,80,83,0,0,0,0,0,0,0,GA,2020-2021
644,DeKalb County,2054-Columbia High School,960,0,0,0,0,0,0,0,0,0,0,320,244,203,193,GA,2020-2021
644,DeKalb County,2055-Druid Hills High School,1332,0,0,0,0,0,0,0,0,0,0,377,338,308,309,GA,2020-2021
644,DeKalb County,2056-Fernbank Elementary School,755,59,106,130,107,107,140,106,0,0,0,0,0,0,0,GA,2020-2021
644,DeKalb County,2058-Henderson Mill Elementary School,495,23,65,94,75,80,90,68,0,0,0,0,0,0,0,GA,2020-2021
644,DeKalb County,2059-Indian Creek Elementary School,811,40,109,133,140,146,130,113,0,0,0,0,0,0,0,GA,2020-2021
644,DeKalb County,2061-McLendon Elementary School,326,23,36,59,59,61,47,41,0,0,0,0,0,0,0,GA,2020-2021
644,DeKalb County,2062-Midvale Elementary School,397,22,49,64,59,79,66,58,0,0,0,0,0,0,0,GA,2020-2021
644,DeKalb County,2065-Cary Reynolds Elementary School,470,31,60,73,82,70,82,72,0,0,0,0,0,0,0,GA,2020-2021
644,DeKalb County,2068-Stone Mountain Elementary School,464,23,59,82,77,83,66,74,0,0,0,0,0,0,0,GA,2020-2021
644,DeKalb County,3050-Ashford Park Elementary School,718,18,125,152,133,93,115,82,0,0,0,0,0,0,0,GA,2020-2021
644,DeKalb County,3051-Briarlake Elementary School,406,23,46,88,58,76,51,64,0,0,0,0,0,0,0,GA,2020-2021
644,DeKalb County,3052-Canby Lane Elementary School,496,18,71,86,71,75,80,95,0,0,0,0,0,0,0,GA,2020-2021
644,DeKalb County,3053-Chesnut Elementary School,443,20,68,72,71,74,63,75,0,0,0,0,0,0,0,GA,2020-2021
644,DeKalb County,3055-Dunaire Elementary School,426,19,57,72,69,68,75,66,0,0,0,0,0,0,0,GA,2020-2021
644,DeKalb County,3056-Flat Shoals Elementary School,491,30,73,83,84,67,80,74,0,0,0,0,0,0,0,GA,2020-2021
644,DeKalb County,3057-Hambrick Elementary School,485,21,68,75,85,66,81,89,0,0,0,0,0,0,0,GA,2020-2021
644,DeKalb County,3059-Jolly Elementary School,656,46,81,109,117,98,108,97,0,0,0,0,0,0,0,GA,2020-2021
644,DeKalb County,3060-Lakeside High School,2119,0,0,0,0,0,0,0,0,0,0,658,495,516,450,GA,2020-2021
644,DeKalb County,3063-Oak Grove Elementary School,426,41,36,88,59,79,57,66,0,0,0,0,0,0,0,GA,2020-2021
644,DeKalb County,3064-Pleasantdale Elementary School,599,36,90,85,93,105,94,96,0,0,0,0,0,0,0,GA,2020-2021
644,DeKalb County,3065-Rock Chapel Elementary School,490,34,63,74,81,81,82,75,0,0,0,0,0,0,0,GA,2020-2021
644,DeKalb County,3067-Smoke Rise Elementary School,412,24,42,72,71,84,60,59,0,0,0,0,0,0,0,GA,2020-2021
644,DeKalb County,3069-Toney Elementary School,257,15,38,39,42,39,36,48,0,0,0,0,0,0,0,GA,2020-2021
644,DeKalb County,3070-McNair High School,701,0,0,0,0,0,0,0,0,0,0,332,143,115,111,GA,2020-2021
644,DeKalb County,4051-Briar Vista Elementary School,394,29,59,68,77,67,42,52,0,0,0,0,0,0,0,GA,2020-2021
644,DeKalb County,4052-Murphey Candler Elementary School,505,33,82,72,72,79,83,84,0,0,0,0,0,0,0,GA,2020-2021
644,DeKalb County,4053-Clarkston High School,1463,0,0,0,0,0,0,0,0,0,0,474,336,339,314,GA,2020-2021
644,DeKalb County,4054-Cross Keys High School,1699,0,0,0,0,0,0,0,0,0,0,596,425,337,341,GA,2020-2021
644,DeKalb County,4058-Hightower Elementary School,609,22,67,106,118,92,109,95,0,0,0,0,0,0,0,GA,2020-2021
644,DeKalb County,4059-Kelley Lake Elementary School,315,15,42,52,58,47,53,48,0,0,0,0,0,0,0,GA,2020-2021
644,DeKalb County,4060-Laurel Ridge Elementary School,375,33,58,53,62,53,64,52,0,0,0,0,0,0,0,GA,2020-2021
644,DeKalb County,4062-Montclair Elementary School,641,41,83,114,95,107,101,100,0,0,0,0,0,0,0,GA,2020-2021
644,DeKalb County,4063-Oakcliff Elementary School,649,44,89,112,99,113,100,92,0,0,0,0,0,0,0,GA,2020-2021
644,DeKalb County,4064-Rainbow Elementary School,313,10,37,60,48,58,54,46,0,0,0,0,0,0,0,GA,2020-2021
644,DeKalb County,4065-Rowland Elementary School,416,26,54,71,69,58,69,69,0,0,0,0,0,0,0,GA,2020-2021
644,DeKalb County,4067-Snapfinger Elementary School,543,26,72,79,90,104,85,87,0,0,0,0,0,0,0,GA,2020-2021
644,DeKalb County,4068-Stoneview Elementary School,731,26,85,116,131,127,125,121,0,0,0,0,0,0,0,GA,2020-2021
644,DeKalb County,4069-Towers High School,747,0,0,0,0,0,0,0,0,0,0,260,181,149,157,GA,2020-2021
644,DeKalb County,5016-Coralwood Education Center,199,125,74,0,0,0,0,0,0,0,0,0,0,0,0,GA,2020-2021
644,DeKalb County,5050-Avondale Elementary School,371,20,43,66,59,70,54,59,0,0,0,0,0,0,0,GA,2020-2021
644,DeKalb County,5052-Chamblee Charter High School,1755,0,0,0,0,0,0,0,0,0,0,494,458,428,375,GA,2020-2021
644,DeKalb County,5055-Dunwoody High School,2148,0,0,0,0,0,0,0,0,0,0,577,537,527,507,GA,2020-2021
644,DeKalb County,5057-Hawthorne Elementary School,340,18,36,66,47,55,64,54,0,0,0,0,0,0,0,GA,2020-2021
644,DeKalb County,5058-Huntley Hills Elementary School,475,48,64,75,72,73,72,71,0,0,0,0,0,0,0,GA,2020-2021
644,DeKalb County,5059-Kingsley Elementary School,390,26,53,63,65,51,59,73,0,0,0,0,0,0,0,GA,2020-2021
644,DeKalb County,5062-Montgomery Elementary School,707,20,94,144,133,117,102,97,0,0,0,0,0,0,0,GA,2020-2021
644,DeKalb County,5064-Redan Elementary School,520,20,69,89,81,82,91,88,0,0,0,0,0,0,0,GA,2020-2021
644,DeKalb County,5065-Sagamore Hills Elementary School,443,32,80,71,73,65,57,65,0,0,0,0,0,0,0,GA,2020-2021
644,DeKalb County,5067-Southwest DeKalb High School,1216,0,0,0,0,0,0,0,0,0,0,338,362,270,246,GA,2020-2021
644,DeKalb County,System Total,93470,2540,5967,7291,7281,7306,7363,7199,7283,7192,7207,8242,6650,6087,5862,GA,2020-2021
645,Dodge County,0103-Dodge County High School,853,0,0,0,0,0,0,0,0,0,0,236,214,197,206,GA,2020-2021
645,Dodge County,0180-Dodge County Middle School,709,0,0,0,0,0,0,0,233,255,221,0,0,0,0,GA,2020-2021
645,Dodge County,0191-South Dodge Elementary School,708,85,98,110,110,83,115,107,0,0,0,0,0,0,0,GA,2020-2021
645,Dodge County,0291-North Dodge Elementary School,649,0,110,92,114,112,105,116,0,0,0,0,0,0,0,GA,2020-2021
645,Dodge County,0292-DAC (Dodge County Achievement Center),36,0,0,0,0,0,0,0,0,0,3,10,4,11,8,GA,2020-2021
645,Dodge County,System Total,2955,85,208,202,224,195,220,223,233,255,224,246,218,208,214,GA,2020-2021
646,Dooly County,0104-Dooly County Elementary School,547,61,71,78,76,84,84,93,0,0,0,0,0,0,0,GA,2020-2021
646,Dooly County,0182-Dooly County High School,349,0,0,0,0,0,0,0,0,0,0,95,92,76,86,GA,2020-2021
646,Dooly County,0204-Dooly County Middle School,283,0,0,0,0,0,0,0,96,106,81,0,0,0,0,GA,2020-2021
646,Dooly County,0205-Dooly County Prep Academy,6,0,0,0,0,0,0,0,2,1,0,0,0,2,1,GA,2020-2021
646,Dooly County,System Total,1185,61,71,78,76,84,84,93,98,107,81,95,92,78,87,GA,2020-2021
647,Dougherty County,0101-Albany Middle School,997,0,0,0,0,0,0,0,325,354,318,0,0,0,0,GA,2020-2021
647,Dougherty County,0102-Live Oak Elementary School,745,80,111,105,98,116,126,109,0,0,0,0,0,0,0,GA,2020-2021
647,Dougherty County,0103-Robert A. Cross Middle Magnet,630,0,0,0,0,0,0,0,175,212,243,0,0,0,0,GA,2020-2021
647,Dougherty County,0105-Robert H Harvey Elementary School,542,74,57,77,75,86,85,88,0,0,0,0,0,0,0,GA,2020-2021
647,Dougherty County,0106-Radium Springs Middle School,906,0,0,0,0,0,0,0,325,282,299,0,0,0,0,GA,2020-2021
647,Dougherty County,0199-Lamar Reese School of the Arts,405,0,62,64,72,71,69,67,0,0,0,0,0,0,0,GA,2020-2021
647,Dougherty County,0205-Lincoln Elementary Magnet School,540,0,73,124,80,75,102,86,0,0,0,0,0,0,0,GA,2020-2021
647,Dougherty County,0299-Alice Coachman Elementary School,504,44,65,75,61,63,76,120,0,0,0,0,0,0,0,GA,2020-2021
647,Dougherty County,0399-Martin Luther King Jr. Elementary School,422,15,55,49,59,78,81,85,0,0,0,0,0,0,0,GA,2020-2021
647,Dougherty County,1058-Monroe High School,1090,0,0,0,0,0,0,0,0,0,0,318,291,265,216,GA,2020-2021
647,Dougherty County,2052-Dougherty Comprehensive High School,1109,0,0,0,0,0,0,0,0,0,0,336,323,249,201,GA,2020-2021
647,Dougherty County,2058-Morningside Elementary School,331,9,46,46,54,59,54,63,0,0,0,0,0,0,0,GA,2020-2021
647,Dougherty County,3058-Northside Elementary School,356,28,57,54,44,49,60,64,0,0,0,0,0,0,0,GA,2020-2021
647,Dougherty County,3062-Turner Elementary School,390,5,53,56,72,66,73,65,0,0,0,0,0,0,0,GA,2020-2021
647,Dougherty County,4054-Lake Park Elementary School,485,19,63,77,75,77,80,94,0,0,0,0,0,0,0,GA,2020-2021
647,Dougherty County,4056-Merry Acres Middle School,715,0,0,0,0,0,0,0,257,254,204,0,0,0,0,GA,2020-2021
647,Dougherty County,4060-Sherwood Acres Elementary School,554,24,80,87,100,102,74,87,0,0,0,0,0,0,0,GA,2020-2021
647,Dougherty County,4062-Westover High School,1323,0,0,0,0,0,0,0,0,0,0,401,331,304,287,GA,2020-2021
647,Dougherty County,5056-International Studies Elementary Charter School,416,0,65,85,72,73,64,57,0,0,0,0,0,0,0,GA,2020-2021
647,Dougherty County,5058-Radium Springs Elementary School,450,12,57,63,81,75,71,91,0,0,0,0,0,0,0,GA,2020-2021
647,Dougherty County,5062-West Town Elementary School,413,23,50,49,82,65,71,73,0,0,0,0,0,0,0,GA,2020-2021
647,Dougherty County,System Total,13323,333,894,1011,1025,1055,1086,1149,1082,1102,1064,1055,945,818,704,GA,2020-2021
648,Douglas County,0100-Chapel Hill High School,1443,0,0,0,0,0,0,0,0,0,0,374,353,378,338,GA,2020-2021
648,Douglas County,0103-Yeager Middle School,584,0,0,0,0,0,0,0,211,187,186,0,0,0,0,GA,2020-2021
648,Douglas County,0104-North Douglas Elementary School,548,13,70,85,103,82,100,95,0,0,0,0,0,0,0,GA,2020-2021
648,Douglas County,0107-Bill Arp Elementary School,617,1,89,100,103,104,96,124,0,0,0,0,0,0,0,GA,2020-2021
648,Douglas County,0108-Factory Shoals Middle School,826,0,0,0,0,0,0,0,263,275,288,0,0,0,0,GA,2020-2021
648,Douglas County,0112-Mason Creek Elementary School,522,36,66,93,73,89,76,89,0,0,0,0,0,0,0,GA,2020-2021
648,Douglas County,0113-Mason Creek Middle School,893,0,0,0,0,0,0,0,300,288,305,0,0,0,0,GA,2020-2021
648,Douglas County,0175-Lithia Springs Comprehensive High School,1515,0,0,0,0,0,0,0,0,0,0,432,412,364,307,GA,2020-2021
648,Douglas County,0178-Arbor Station Elementary School,562,0,84,81,91,95,100,111,0,0,0,0,0,0,0,GA,2020-2021
648,Douglas County,0180-Fairplay Middle School,564,0,0,0,0,0,0,0,197,175,192,0,0,0,0,GA,2020-2021
648,Douglas County,0184-Dorsett Shoals Elementary School,445,1,62,73,81,70,80,78,0,0,0,0,0,0,0,GA,2020-2021
648,Douglas County,0187-Alexander High School,1931,0,0,0,0,0,0,0,0,0,0,499,478,460,494,GA,2020-2021
648,Douglas County,0188-Chestnut Log Middle School,780,0,0,0,0,0,0,0,268,239,273,0,0,0,0,GA,2020-2021
648,Douglas County,0193-South Douglas Elementary School,525,0,80,77,86,93,95,94,0,0,0,0,0,0,0,GA,2020-2021
648,Douglas County,0198-Bright Star Elementary School,460,0,83,73,78,62,86,78,0,0,0,0,0,0,0,GA,2020-2021
648,Douglas County,0200-Holly Springs Elementary,547,0,72,83,87,111,97,97,0,0,0,0,0,0,0,GA,2020-2021
648,Douglas County,0203-New Manchester Elementary School,760,16,110,110,110,131,150,133,0,0,0,0,0,0,0,GA,2020-2021
648,Douglas County,0208-Chapel Hill Elementary School,756,0,105,104,132,132,138,145,0,0,0,0,0,0,0,GA,2020-2021
648,Douglas County,0212-New Manchester High School,1727,0,0,0,0,0,0,0,0,0,0,495,450,416,366,GA,2020-2021
648,Douglas County,0213-Factory Shoals Elementary School,607,10,88,105,105,100,104,95,0,0,0,0,0,0,0,GA,2020-2021
648,Douglas County,0298-Sweetwater Elementary School,472,1,64,79,87,74,86,81,0,0,0,0,0,0,0,GA,2020-2021
648,Douglas County,0303-Mirror Lake Elementary School,498,53,79,77,64,69,87,69,0,0,0,0,0,0,0,GA,2020-2021
648,Douglas County,0398-Burnett Elementary School,396,36,57,66,72,52,63,50,0,0,0,0,0,0,0,GA,2020-2021
648,Douglas County,0407-Brighten Academy,832,0,88,87,92,95,100,104,89,89,88,0,0,0,0,GA,2020-2021
648,Douglas County,0498-Eastside Elementary School,438,0,67,71,71,78,81,70,0,0,0,0,0,0,0,GA,2020-2021
648,Douglas County,0507-Youth Villages at Inner Harbour,31,0,0,0,1,2,1,1,0,5,3,8,8,2,0,GA,2020-2021
648,Douglas County,1054-Winston Elementary School,359,0,47,50,53,64,57,88,0,0,0,0,0,0,0,GA,2020-2021
648,Douglas County,2050-Beulah Elementary School,428,0,76,66,67,77,72,70,0,0,0,0,0,0,0,GA,2020-2021
648,Douglas County,2054-Turner Middle School,778,0,0,0,0,0,0,0,268,268,242,0,0,0,0,GA,2020-2021
648,Douglas County,3052-Lithia Springs Elementary School,514,0,83,86,87,86,98,74,0,0,0,0,0,0,0,GA,2020-2021
648,Douglas County,3550-Chapel Hill Middle School,1142,0,0,0,0,0,0,0,326,417,399,0,0,0,0,GA,2020-2021
648,Douglas County,4050-Douglas County High School,1995,0,0,0,0,0,0,0,0,0,0,523,565,450,457,GA,2020-2021
